,station_name,lat,lng,city,district,village
1510,華榮公園,22.66292,120.2971,高雄市,鼓山區,明誠里
1511,後勁,22.7186,120.31043,高雄市,楠梓區,瑞屏里
1512,後勁派出所,22.71511,120.30936,高雄市,楠梓區,宏毅里
1513,後勁宿舍,22.71167,120.30824,高雄市,楠梓區,宏毅里
1514,國光中學,22.70827,120.306,高雄市,楠梓區,宏榮里
1515,捷運油廠國小站,22.70797,120.30316,高雄市,楠梓區,宏南里
1516,勝利路,22.68073,120.28965,高雄市,左營區,埤西里
1517,海功東路,22.69351,120.2998,高雄市,左營區,屏山里
1518,博愛路口(崇德路),22.6753,120.30438,高雄市,左營區,新光里
1519,至真路口,22.67224,120.30415,高雄市,左營區,新中里
1520,漢神巨蛋,22.6684,120.30321,高雄市,左營區,新下里
1521,捷運巨蛋站,22.66507,120.30316,高雄市,鼓山區,明誠里
1522,明誠路口(博愛二路),22.66157,120.30301,高雄市,鼓山區,明誠里
1523,捷運凹子底站,22.65698,120.30324,高雄市,左營區,新上里
1524,龍德路口(博愛一路),22.65412,120.30348,高雄市,鼓山區,龍子里
1525,崇德路,22.67696,120.3018,高雄市,左營區,新光里
1526,捷運世運站(左楠路),22.70008,120.30241,高雄市,左營區,復興里
1527,龍子里,22.65173,120.29189,高雄市,鼓山區,龍水里
1528,變電所(中華二路),22.6466,120.29162,高雄市,三民區,德西里
1529,永昇國術館,22.90598,120.63245,高雄市,六龜區,新興里
1530,九如三路口,22.64245,120.29138,高雄市,三民區,德西里
1531,台糖物流,22.59819,120.30396,高雄市,前鎮區,興邦里
1532,輕軌經貿園區站,22.6009,120.30272,高雄市,前鎮區,鎮北里
1533,平和路,22.56857,120.33095,高雄市,小港區,港口里
1534,勞工行政中心(捷運前鎮高中站),22.58872,120.32159,高雄市,前鎮區,平等里
1535,天祥一路,22.66777,120.31885,高雄市,三民區,鼎力里
1536,建楠路口,22.72728,120.3294,高雄市,楠梓區,惠楠里
1537,楠梓陸橋,22.72485,120.32377,高雄市,楠梓區,惠楠里
1538,福檳社區,22.68655,120.32037,高雄市,左營區,福山里
1539,社頭,22.88974,120.32232,高雄市,阿蓮區,青旗里
1540,加昌站,22.71908,120.29858,高雄市,楠梓區,加昌里
1541,東林金鋁街口,22.54393,120.3756,高雄市,小港區,山明里
1542,天津街口,22.64565,120.3014,高雄市,三民區,安邦里
1543,十全國小,22.64587,120.29821,高雄市,三民區,安邦里
1544,民益路,22.56722,120.34792,高雄市,小港區,大苓里
1545,航警局,22.57125,120.34862,高雄市,小港區,山東里
1546,山東里,22.5733,120.35086,高雄市,小港區,山東里
1547,青島里,22.57326,120.35415,高雄市,小港區,山東里
1548,山明路口(宏平路),22.56994,120.36011,高雄市,小港區,濟南里
1549,廠邊三路口(宏平路),22.56999,120.35778,高雄市,小港區,濟南里
1550,金府路口,22.56997,120.3552,高雄市,小港區,青島里
1551,宏平路,22.56984,120.35149,高雄市,小港區,正苓里
1552,市立空大,22.56706,120.34473,高雄市,小港區,港興里
1553,金馬賓館當代美術館,22.62782,120.27913,高雄市,鼓山區,山下里
1554,港務公司(西子灣隧道),22.62403,120.27023,高雄市,鼓山區,壽山里
1555,雄鎮北門(打狗英國領事館),22.61754,120.26739,高雄市,鼓山區,哨船頭里
1556,海水浴場,22.62533,120.26483,高雄市,鼓山區,桃源里
1557,山海宮,22.64448,120.25421,高雄市,鼓山區,桃源里
1558,清豐里,22.7384,120.33561,高雄市,楠梓區,清豐里
1559,華夏路口(大中二路),22.68278,120.30797,高雄市,左營區,菜公里
1560,民壯路口,22.63945,120.34014,高雄市,三民區,寶慶里
1561,六龜站(六龜高中),22.99295,120.63565,高雄市,六龜區,義寶里
1562,捷運生態園區站(重上街口),22.67567,120.30605,高雄市,左營區,菜公里
1563,左營國中,22.67861,120.30816,高雄市,左營區,菜公里
1564,曾子路,22.67719,120.3101,高雄市,左營區,菜公里
1565,藍田路口,22.72597,120.29172,高雄市,楠梓區,藍田里
1566,人道國際飯店,22.63862,120.33148,高雄市,三民區,寶盛里
1567,楠梓高中(清豐路口),22.74309,120.33081,高雄市,楠梓區,清豐里
1568,海功路口,22.69472,120.29245,高雄市,左營區,復興里
1569,哈囉市場(孔廟),22.69115,120.30088,高雄市,左營區,屏山里
1570,翠明路,22.68955,120.30157,高雄市,左營區,尾北里
1571,高坪50路口,22.55542,120.3862,高雄市,小港區,坪頂里
1572,輕軌凱旋中華站(鎮興路),22.59304,120.31155,高雄市,前鎮區,興邦里
1573,警廣站(重忠路),22.68824,120.31676,高雄市,左營區,福山里
1574,文府國小,22.69107,120.31432,高雄市,左營區,福山里
1575,文自路口,22.68538,120.31552,高雄市,左營區,福山里
1576,七老爺,22.6083,120.34797,高雄市,鳳山區,中崙里
1577,高雄科大(建工),22.65171,120.32809,高雄市,三民區,本文里
1578,高等法院,22.66128,120.29888,高雄市,鼓山區,明誠里
1579,路竹中華路,22.85028,120.24902,高雄市,路竹區,文南里
1580,北平一街一,22.65004,120.30589,高雄市,三民區,安東里
1581,高雄市立美術館,22.65691,120.2883,高雄市,鼓山區,龍水里
1582,大中路口一(華夏路),22.68374,120.30841,高雄市,左營區,福山里
1583,新光國小,22.68068,120.30453,高雄市,左營區,新光里
1584,崇德路口(華夏路),22.6765,120.30069,高雄市,左營區,新光里
1585,同心新村,22.6742,120.29905,高雄市,左營區,新下里
1586,南屏路口,22.66993,120.29647,高雄市,左營區,新下里
1587,華榮路,22.6677,120.29587,高雄市,鼓山區,華豐里
1588,光陽路竹廠,22.82445,120.26711,高雄市,路竹區,北嶺里
1589,裕誠路口(華榮路),22.66625,120.29691,高雄市,鼓山區,華豐里
1590,自由二路口,22.66472,120.30933,高雄市,左營區,新上里
1591,鼎山街,22.6592,120.32194,高雄市,三民區,灣愛里
1592,大順二路,22.65083,120.32278,高雄市,三民區,灣勝里
1593,左營新光三越,22.68899,120.31072,高雄市,左營區,菜公里
1594,三民家商,22.66585,120.30086,高雄市,鼓山區,明誠里
1595,外環西路,22.72145,120.29884,高雄市,楠梓區,加昌里
1596,重平路口,22.68543,120.31101,高雄市,左營區,福山里
1597,城峰路,22.67643,120.29242,高雄市,左營區,埤東里
1598,翠華國宅,22.67491,120.29053,高雄市,左營區,海勝里
1599,翠華社區,22.67248,120.29185,高雄市,左營區,海勝里
1600,大崎腳(內門),23.00594,120.51042,高雄市,內門區,金竹里
1601,翠屏路口(惠民路),22.72497,120.29914,高雄市,楠梓區,翠屏里
1602,圖書資訊大樓,22.73452,120.28596,高雄市,楠梓區,藍田里
1603,學生第一宿舍,22.73583,120.27779,高雄市,楠梓區,藍田里
1604,籃球場,22.73239,120.27767,高雄市,楠梓區,藍田里
1605,南聖街口,22.58829,120.30798,高雄市,前鎮區,前鎮里
1606,果菜公司,22.64506,120.31427,高雄市,三民區,安生里
1607,重立路口,22.67841,120.31342,高雄市,左營區,菜公里
1608,博愛三路,22.68003,120.30891,高雄市,左營區,菜公里
1609,社尾路口,22.89168,120.31524,高雄市,阿蓮區,青旗里
1610,大學17街口,22.73144,120.28047,高雄市,楠梓區,藍田里
1611,蘇家古厝,22.89389,120.31055,高雄市,阿蓮區,石安里
1612,青旗里,22.89105,120.31922,高雄市,阿蓮區,青旗里
1613,桃子園,22.67153,120.2859,高雄市,左營區,自助里
1614,雄鋒社區(鼓山三路),22.6685,120.28272,高雄市,鼓山區,自強里
1615,銘傳路口(鼓山三路),22.66684,120.28143,高雄市,鼓山區,自強里
1616,自強新村,22.66512,120.28025,高雄市,鼓山區,自強里
1617,內惟,22.66238,120.27786,高雄市,鼓山區,自強里
1618,旗尾(旗美高中),22.8823,120.49419,高雄市,旗山區,東平里
1619,內惟橋,22.65941,120.27597,高雄市,鼓山區,自強里
1620,龍泉寺,22.65606,120.27523,高雄市,鼓山區,龍井里
1621,九如國小,22.65181,120.27737,高雄市,鼓山區,平和里
1622,果貿里活動中心,22.67066,120.28835,高雄市,左營區,果惠里
1623,高坪22路口,22.5593,120.3886,高雄市,小港區,坪頂里
1624,高坪23路二,22.56129,120.38864,高雄市,小港區,坪頂里
1625,美國學校,22.67712,120.2936,高雄市,左營區,埤東里
1626,大學17街大學26街口,22.73019,120.28172,高雄市,楠梓區,藍田里
1627,蓮池潭(翠華路),22.67802,120.29673,高雄市,左營區,埤東里
1628,盛昌街口(三山街),22.71246,120.28574,高雄市,楠梓區,福昌里
1629,靜和醫院,22.78095,120.41683,高雄市,燕巢區,深水里
1630,小港高中(大鵬路),22.56481,120.35844,高雄市,小港區,二苓里
1631,八五大樓,22.61239,120.30001,高雄市,苓雅區,意誠里
1632,環區三路口,22.60764,120.28548,高雄市,前鎮區,鎮北里
1633,常德路,22.73933,120.337,高雄市,楠梓區,清豐里
1634,大成街口(輕軌真愛碼頭站),22.62119,120.28855,高雄市,鹽埕區,育仁里
1635,大智路口(五福四路),22.62195,120.28695,高雄市,鹽埕區,育仁里
1636,壽豐路口,22.72338,120.29419,高雄市,楠梓區,仁昌里
1637,三多二路口(光華夜市),22.61887,120.31749,高雄市,苓雅區,普天里
1638,四維路口(光華一路),22.62076,120.31684,高雄市,苓雅區,林中里
1639,苓雅一路口,22.6225,120.31625,高雄市,苓雅區,林南里
1640,青年路口(光華一路),22.62349,120.31585,高雄市,苓雅區,林南里
1641,四維國小(青年一路),22.6238,120.3134,高雄市,苓雅區,林圍里
1642,二聖公正路口,22.61226,120.33111,高雄市,前鎮區,瑞誠里
1643,民權路口(青年一路),22.62313,120.31132,高雄市,新興區,浩然里
1644,國民市場,22.62217,120.30852,高雄市,新興區,正氣里
1645,青年一路,22.62154,120.30666,高雄市,新興區,正氣里
1646,仁智街口,22.6204,120.30315,高雄市,新興區,振華里
1647,仁德街口(青年二路),22.61964,120.30088,高雄市,前金區,文東里
1648,青年二路,22.61866,120.29832,高雄市,前金區,文西里
1649,文衡澄清路口,22.64152,120.34724,高雄市,鳳山區,文衡里
1650,捷運草衙站(翠亨南路),22.57956,120.329,高雄市,前鎮區,明義里
1651,忠誠路,22.65417,120.36398,高雄市,鳥松區,鳥松里
1652,臺鐵鼓山站,22.64198,120.27848,高雄市,鼓山區,鼓岩里
1653,明鳳三路口,22.58318,120.3375,高雄市,前鎮區,明正里
1654,幸福新城,22.72378,120.29113,高雄市,楠梓區,國昌里
1655,小港國小,22.56253,120.33541,高雄市,小港區,小港里
1656,德昌路(德昌街),22.58118,120.31886,高雄市,前鎮區,德昌里
1657,前鎮行政中心,22.58777,120.31792,高雄市,前鎮區,平昌里
1658,興仁國中,22.58653,120.3141,高雄市,前鎮區,興仁里
1659,興仁路,22.58489,120.31052,高雄市,前鎮區,興化里
1660,前鎮國小,22.58491,120.30876,高雄市,前鎮區,興化里
1661,前鎮輪渡站,22.58788,120.30636,高雄市,前鎮區,鎮北里
1662,仁和南街,22.70051,120.34834,高雄市,仁武區,仁武里
1663,同安路,22.58356,120.31747,高雄市,前鎮區,信義里
1664,三山國王廟,22.6259,120.28376,高雄市,鹽埕區,新樂里
1665,富國路口,22.66533,120.30731,高雄市,左營區,新上里
1666,北右昌(後昌新路),22.71974,120.29144,高雄市,楠梓區,宏昌里
1667,金福路口(翠亨南路),22.57712,120.33105,高雄市,前鎮區,明義里
1668,高雄花市,22.57458,120.33206,高雄市,前鎮區,明義里
1669,崇安街口,22.57238,120.33387,高雄市,小港區,港后里
1670,豐田街口,22.57072,120.3351,高雄市,小港區,港后里
1671,忠孝路口(四維三路),22.61844,120.30811,高雄市,苓雅區,日中里
1672,大業北路,22.56301,120.34802,高雄市,小港區,小港里
1673,沿海路口,22.54037,120.37094,高雄市,小港區,山明里
1674,二苓(大業北路),22.56477,120.34656,高雄市,小港區,小港里
1675,土庫六路,22.74216,120.33288,高雄市,楠梓區,清豐里
1676,清豐里活動中心,22.73923,120.33278,高雄市,楠梓區,清豐里
1677,燕巢區公所(中安路),22.78848,120.36162,高雄市,燕巢區,南燕里
1678,中西路,22.79122,120.35951,高雄市,燕巢區,南燕里
1679,輕軌高雄展覽館站(新光碼頭),22.61092,120.29881,高雄市,苓雅區,苓東里
1680,燕巢區公所(中興路),22.78808,120.36245,高雄市,燕巢區,南燕里
1681,立信路口,22.66604,120.30894,高雄市,左營區,新上里
1682,鼎貴路口(獅湖國小),22.67246,120.32319,高雄市,三民區,鼎盛里
1683,德惠路口,22.72617,120.30218,高雄市,楠梓區,翠屏里
1684,大學南路(藍昌路口),22.73243,120.29152,高雄市,楠梓區,藍田里
1685,鳳山商工,22.63585,120.35743,高雄市,鳳山區,文華里
1686,大學21路一,22.72314,120.27946,高雄市,楠梓區,中和里
1687,大學21路二,22.72725,120.28191,高雄市,楠梓區,藍田里
1688,捷運生態園區站(博愛公園),22.67689,120.30657,高雄市,左營區,新光里
1689,忠言路,22.65826,120.30624,高雄市,左營區,新上里
1690,明誠路口(自由二路),22.66041,120.30888,高雄市,左營區,新上里
1691,河堤路口(明誠二路),22.66019,120.31269,高雄市,三民區,鼎泰里
1692,捷運後驛站,22.64821,120.30318,高雄市,三民區,安泰里
1693,民族社區(民族一路),22.64093,120.31391,高雄市,三民區,同德里
1694,北平一街二,22.64984,120.30759,高雄市,三民區,安東里
1695,同盟一路口,22.64931,120.30907,高雄市,三民區,安東里
1696,高醫(高雄醫學大學),22.64651,120.30892,高雄市,三民區,安生里
1697,南訓中心(凱旋四路),22.59306,120.30798,高雄市,前鎮區,興邦里
1698,建興停車場,22.64792,120.32114,高雄市,三民區,正興里
1699,建興路一,22.64586,120.32348,高雄市,三民區,寶龍里
1700,建興市場,22.6445,120.32496,高雄市,三民區,寶中里
1701,科工館(覺民路),22.64176,120.3238,高雄市,三民區,寶中里
1702,捷運凱旋站1(輕軌前鎮之星站),22.59573,120.31544,高雄市,前鎮區,興邦里
1703,南七路口,22.5898,120.29524,高雄市,前鎮區,鎮北里
1704,捷運信義國小站(民族路),22.63177,120.31318,高雄市,新興區,興昌里
1705,南四路口,22.593,120.29317,高雄市,前鎮區,鎮北里
1706,南一路口,22.59754,120.29029,高雄市,前鎮區,鎮北里
1707,加油站(前鎮科技產業園區),22.60122,120.2906,高雄市,前鎮區,鎮北里
1708,東六街,22.60367,120.28962,高雄市,前鎮區,鎮北里
1709,東十二街,22.60459,120.28905,高雄市,前鎮區,鎮北里
1710,北一路,22.60685,120.28757,高雄市,前鎮區,鎮北里
1711,西十二街,22.60563,120.28841,高雄市,前鎮區,鎮北里
1712,西六街,22.60336,120.28983,高雄市,前鎮區,鎮北里
1713,中六路,22.60081,120.29203,高雄市,前鎮區,鎮北里
1714,南二路口,22.59738,120.29406,高雄市,前鎮區,鎮北里
1715,鳥松國中,22.66551,120.3711,高雄市,鳥松區,鳥松里
1716,店北路口,22.56357,120.35027,高雄市,小港區,二苓里
1717,獅甲國小,22.60698,120.30665,高雄市,前鎮區,建隆里
1718,清水寺(六龜),22.87491,120.59566,高雄市,六龜區,新寮里
1719,中正高工(國軍高雄門診中心),22.60985,120.31716,高雄市,前鎮區,竹西里
1720,英明國中,22.61605,120.32508,高雄市,苓雅區,林榮里
1721,鄭和南路口,22.60532,120.31557,高雄市,前鎮區,竹南里
1722,藝術公園,22.60545,120.31318,高雄市,前鎮區,竹南里
1723,美術東六街口(明誠四路),22.66105,120.2913,高雄市,鼓山區,龍水里
1724,民康街口,22.66187,120.29421,高雄市,鼓山區,明誠里
1725,裕豐街口,22.66486,120.29488,高雄市,鼓山區,明誠里
1726,大昌二路口,22.6435,120.33265,高雄市,三民區,寶泰里
1727,德民黃昏市場,22.72053,120.28838,高雄市,楠梓區,國昌里
1728,興中二路口,22.61642,120.3036,高雄市,苓雅區,廣澤里
1729,高雄展覽館,22.60908,120.29959,高雄市,前鎮區,鎮北里
1730,苓雅路口(中山二路),22.61957,120.30258,高雄市,苓雅區,仁政里
1731,新田路口(中山二路),22.62263,120.30129,高雄市,新興區,振成里
1732,同盟路口,22.65057,120.30344,高雄市,三民區,安泰里
1733,中智路口,22.53311,120.36142,高雄市,小港區,鳳森里
1734,中利路口,22.5302,120.3576,高雄市,小港區,鳳森里
1735,中心路口,22.52669,120.34894,高雄市,小港區,鳳森里
1736,大林浦煉油廠,22.52917,120.34663,高雄市,小港區,鳳森里
1737,鳳林國小(鳳西街),22.52572,120.34364,高雄市,小港區,鳳源里
1738,鳳西街,22.52418,120.34525,高雄市,小港區,鳳興里
1739,龍興路,22.51493,120.35606,高雄市,小港區,龍鳳里
1740,鳳鼻頭(鳳鳴路),22.5118,120.36116,高雄市,小港區,鳳鳴里
1741,鳳鼻頭港,22.50985,120.36163,高雄市,林園區,中門里
1742,輕軌軟體園區站,22.60475,120.3012,高雄市,前鎮區,鎮北里
1743,邦坑,22.5173,120.35582,高雄市,小港區,龍鳳里
1744,高雄公園(捷運高雄國際機場站),22.56879,120.34368,高雄市,小港區,大苓里
1745,廈門街口,22.62533,120.31496,高雄市,苓雅區,林圍里
1746,市政大樓(四維三路),22.61997,120.31149,高雄市,苓雅區,晴朗里
1747,苓雅國中,22.61761,120.30502,高雄市,苓雅區,仁政里
1748,新田路口(中華四路),22.62114,120.29892,高雄市,前金區,文西里
1749,苓雅路口(中華四路),22.61794,120.30009,高雄市,苓雅區,田西里
1750,興中路口,22.61765,120.31123,高雄市,苓雅區,普照里
1751,苓洲國小(中華四路),22.61465,120.30145,高雄市,苓雅區,城西里
1752,正勤社區(中華五路),22.60247,120.30614,高雄市,前鎮區,忠純里
1753,南門(兵仔市),22.62074,120.35682,高雄市,鳳山區,和興里
1754,三民國中,22.64521,120.30588,高雄市,三民區,達明里
1755,正勤路,22.60212,120.3035,高雄市,前鎮區,忠純里
1756,鹽埕中路口,22.78859,120.24491,高雄市,彌陀區,鹽埕里
1757,中林路,22.53643,120.36596,高雄市,小港區,山明里
1758,喜樂廣場,22.96553,120.54321,高雄市,杉林區,月眉里
1759,嶺口(旗甲公路),22.77486,120.45039,高雄市,旗山區,南勝里
1760,長青服務中心,22.62324,120.32172,高雄市,苓雅區,林德里
1761,捷運青埔站,22.74377,120.31757,高雄市,橋頭區,橋南里
1762,菜堂寮,22.83046,120.3466,高雄市,岡山區,三和里
1763,中華路555巷,22.85161,120.24976,高雄市,路竹區,文南里
1764,橋頭區公所(隆豐路),22.7576,120.30512,高雄市,橋頭區,白樹里
1765,慈濟靜思堂,22.65409,120.30864,高雄市,三民區,灣興里
1766,正勤社區,22.60272,120.30541,高雄市,前鎮區,忠純里
1767,頂厝(阿蓮),22.89101,120.32093,高雄市,阿蓮區,青旗里
1768,石安里,22.89379,120.30826,高雄市,阿蓮區,石安里
1769,南台路口,22.63092,120.30075,高雄市,新興區,大明里
1770,同慶路,22.62738,120.32051,高雄市,苓雅區,同慶里
1771,明倫路口,22.66578,120.29739,高雄市,鼓山區,明誠里
1772,捷運五塊厝站(福德三路),22.62912,120.32764,高雄市,苓雅區,永康里
1773,南屏別院,22.65827,120.30781,高雄市,左營區,新上里
1774,屏山國小,22.69354,120.30211,高雄市,左營區,屏山里
1775,文衡文平街口,22.64114,120.34953,高雄市,鳳山區,文德里
1776,加工區(中央路),22.72338,120.30382,高雄市,楠梓區,瑞屏里
1777,中華復興路口,22.60573,120.30507,高雄市,前鎮區,建隆里
1778,民昌街,22.71791,120.28863,高雄市,楠梓區,裕昌里
1779,管仲南路口,22.60525,120.31571,高雄市,前鎮區,瑞竹里
1780,捷運巨蛋站(裕誠路),22.66572,120.3028,高雄市,鼓山區,明誠里
1781,聖和公園(輕軌凱旋二聖站),22.61211,120.32388,高雄市,前鎮區,竹東里
1782,朝天宮(明鳳三路),22.58485,120.33684,高雄市,前鎮區,明正里
1783,菜公一路口,22.68723,120.30459,高雄市,左營區,尾北里
1784,慈濟靜思堂(龍華國中),22.65666,120.30961,高雄市,左營區,新上里
1785,愛之船國賓站,22.62402,120.29035,高雄市,前金區,國民里
1786,自強中正路口,22.62919,120.29385,高雄市,前金區,後金里
1787,家樂福愛河店,22.63372,120.28577,高雄市,三民區,立德里
1788,龍德路口(大順一路),22.65469,120.29679,高雄市,鼓山區,龍子里
1789,中華五路,22.60784,120.30427,高雄市,前鎮區,振興里
1790,河西華安街口,22.64783,120.28338,高雄市,鼓山區,龍水里
1791,大順民族路口,22.65571,120.315,高雄市,三民區,灣興里
1792,鼎中路(天祥一路口),22.66853,120.32005,高雄市,三民區,鼎力里
1793,曾子路(原生植物園),22.68235,120.30368,高雄市,左營區,新光里
1794,立文路口,22.66423,120.30333,高雄市,左營區,新上里
1795,大學32街口,22.73142,120.29234,高雄市,楠梓區,藍田里
1796,英明三多二路口,22.61939,120.32366,高雄市,苓雅區,林貴里
1797,捷運三多商圈站(興中二路口),22.61506,120.30399,高雄市,苓雅區,城東里
1798,大昌二路(皓東路口),22.64765,120.33195,高雄市,三民區,寶玉里
1799,育英醫專(皓東路),22.64834,120.33303,高雄市,三民區,寶玉里
1800,春陽街口,22.64858,120.33488,高雄市,三民區,寶玉里
1801,半屏山後巷,22.68936,120.30618,高雄市,左營區,尾北里
1802,鳳北路,22.52839,120.34392,高雄市,小港區,鳳林里
1803,新光路口(圖書總館),22.6101,120.30337,高雄市,前鎮區,振興里
1804,觀音寺,22.52834,120.34145,高雄市,小港區,鳳源里
1805,鳳北路口,22.52729,120.34104,高雄市,小港區,鳳源里
1806,明誠鼎山街口,22.66019,120.32262,高雄市,三民區,灣成里
1807,莊敬公園,22.65965,120.32523,高雄市,三民區,本和里
1808,三民高中(明誠一路),22.65977,120.32816,高雄市,三民區,本和里
1809,明吉路,22.66319,120.31361,高雄市,三民區,鼎泰里
1810,明哲路口,22.66055,120.31401,高雄市,三民區,鼎泰里
1811,龍華國小,22.65506,120.29893,高雄市,鼓山區,龍子里
1812,福興街口,22.71504,120.28123,高雄市,楠梓區,盛昌里
1813,三多四路口,22.61288,120.30228,高雄市,苓雅區,意誠里
1814,久昌街,22.71253,120.28265,高雄市,楠梓區,盛昌里
1815,盛昌街,22.71125,120.28485,高雄市,楠梓區,盛昌里
1816,五甲新村,22.61722,120.35416,高雄市,鳳山區,興仁里
1817,建榮路口,22.65893,120.27855,高雄市,鼓山區,建國里
1818,鼓山國中,22.65072,120.27637,高雄市,鼓山區,正德里
1819,華安街口,22.64791,120.27706,高雄市,鼓山區,正德里
1820,厚德路口,22.64722,120.27782,高雄市,鼓山區,厚生里
1821,河南二路口,22.63273,120.28855,高雄市,前金區,新生里
1822,河邊里,22.6416,120.28251,高雄市,鼓山區,河邊里
1823,旗津漁港,22.59045,120.28678,高雄市,旗津區,南汕里
1824,海岸公園,22.60232,120.27514,高雄市,旗津區,復興里
1825,泰安路,22.90184,120.53835,高雄市,美濃區,瀰濃里
1826,梅山口,23.26408,120.82574,高雄市,桃源區,拉芙蘭里
1827,沿海一路,22.5621,120.35595,高雄市,小港區,店鎮里
1828,唐榮公司,22.54488,120.3693,高雄市,小港區,山明里
1829,大安森林,22.50875,120.36633,高雄市,林園區,中門里
1830,中門7-11站,22.50508,120.37131,高雄市,林園區,中門里
1831,港埔派出所,22.5041,120.37648,高雄市,林園區,頂厝里
1832,頂厝路口,22.50351,120.37981,高雄市,林園區,頂厝里
1833,田厝路口,22.50005,120.3871,高雄市,林園區,港嘴里
1834,國泰人壽,22.50152,120.39788,高雄市,林園區,東林里
1835,捷運三多商圈站(一心二路),22.61367,120.30527,高雄市,前鎮區,盛興里
1836,小山,22.88187,120.55872,高雄市,美濃區,龍山里
1837,中化小港廠,22.53524,120.3643,高雄市,小港區,鳳森里
1838,大業南路,22.52997,120.36686,高雄市,小港區,龍鳳里
1839,鳳林國中,22.52161,120.34883,高雄市,小港區,鳳興里
1840,龍鳳公園,22.51728,120.35321,高雄市,小港區,龍鳳里
1841,岐山一路口,22.51618,120.35432,高雄市,小港區,龍鳳里
1842,歧山二路,22.51786,120.35434,高雄市,小港區,龍鳳里
1843,鳳華路,22.52391,120.34863,高雄市,小港區,鳳興里
1844,鳳林路,22.52519,120.34763,高雄市,小港區,鳳林里
1845,大林浦,22.52662,120.34628,高雄市,小港區,鳳森里
1846,鳳林宮,22.52738,120.34459,高雄市,小港區,鳳林里
1847,松正路口,22.57083,120.37585,高雄市,小港區,松山里
1848,上林路口,22.53361,120.36881,高雄市,小港區,山明里
1849,大汕國小,22.5875,120.28864,高雄市,旗津區,南汕里
1850,小港郵局(中智街),22.52976,120.36561,高雄市,小港區,龍鳳里
1851,新威派出所,22.90193,120.6281,高雄市,六龜區,新威里
1852,德維街口,22.7273,120.31049,高雄市,楠梓區,翠屏里
1853,德祥路口,22.72695,120.3072,高雄市,楠梓區,翠屏里
1854,德賢路口,22.72646,120.30521,高雄市,楠梓區,翠屏里
1855,鳳鼻頭(沿海路),22.51255,120.36175,高雄市,小港區,鳳鳴里
1856,龍鳳路,22.52273,120.34774,高雄市,小港區,鳳興里
1857,職訓中心(大業南路),22.53625,120.37038,高雄市,小港區,山明里
1858,中智路,22.53288,120.36288,高雄市,小港區,鳳森里
1859,鳳林路一段,22.50688,120.39661,高雄市,林園區,東林里
1860,裕誠路口(大順一路),22.6539,120.2944,高雄市,鼓山區,龍子里
1861,市政大樓(民權一路),22.61918,120.31355,高雄市,苓雅區,普照里
1862,龍安宮,22.68784,120.41199,高雄市,大樹區,龍目里
1863,大智路口(大仁北路),22.66452,120.36216,高雄市,鳥松區,鳥松里
1864,大舍西路,22.7457,120.25906,高雄市,梓官區,大舍里
1865,赤東圖書館,22.73919,120.24903,高雄市,梓官區,赤東里
1866,赤崁南路,22.73736,120.24778,高雄市,梓官區,赤東里
1867,梓官區農會,22.73226,120.25055,高雄市,梓官區,禮蚵里
1868,蚵仔寮漁港,22.72696,120.25582,高雄市,梓官區,信蚵里
1869,嘉好路,22.73474,120.25461,高雄市,梓官區,茄苳里
1870,代天府,22.73733,120.25925,高雄市,梓官區,典寶里
1871,大學西路口,22.72576,120.28114,高雄市,楠梓區,中興里
1872,三里活動中心,22.56426,120.3375,高雄市,小港區,小港里
1873,廣澤市場,22.7306,120.25146,高雄市,梓官區,智蚵里
1874,武嶺路口,22.62899,120.26347,高雄市,鼓山區,桃源里
1875,赤崁社區,22.74366,120.25586,高雄市,梓官區,赤崁里
1876,過溝巷口,22.50126,120.38418,高雄市,林園區,頂厝里
1877,海墘路口,22.50748,120.36816,高雄市,林園區,中門里
1878,天祥路口(民族一路),22.6678,120.31689,高雄市,三民區,鼎泰里
1879,三多復興路口,22.61659,120.31233,高雄市,苓雅區,普照里
1880,政德路,22.68165,120.30408,高雄市,左營區,新光里
1881,大社區公所(中山路),22.73196,120.34706,高雄市,大社區,大社里
1882,仁武特殊教育學校,22.68318,120.34686,高雄市,仁武區,八卦里
1883,澄觀路口,22.6809,120.34016,高雄市,仁武區,八卦里
1884,八德西路,22.68698,120.33644,高雄市,仁武區,八卦里
1885,八德一路口,22.69218,120.33241,高雄市,仁武區,八卦里
1886,橋頭國中,22.75881,120.30715,高雄市,橋頭區,橋頭里
1887,橋頭區公所(白樹路),22.75846,120.30536,高雄市,橋頭區,橋頭里
1888,高苑工商,22.7575,120.29215,高雄市,橋頭區,東林里
1889,長潤橋,22.76221,120.27773,高雄市,橋頭區,芋寮里
1890,梓官國小,22.76052,120.26463,高雄市,梓官區,梓義里
1891,舊莊,22.98095,120.63793,高雄市,六龜區,文武里
1892,探索體驗學園,22.77289,120.25562,高雄市,彌陀區,彌陀里
1893,仕元路口,22.75595,120.29723,高雄市,橋頭區,白樹里
1894,芋寮路,22.76,120.2863,高雄市,橋頭區,芋寮里
1895,中崙路,22.76173,120.27306,高雄市,梓官區,中崙里
1896,梓義第三公園,22.76118,120.26965,高雄市,梓官區,梓義里
1897,漁港公園,22.48571,120.40003,高雄市,林園區,中汕里
1898,高雄市議會(忠孝國中),22.61995,120.34725,高雄市,鳳山區,國隆里
